,Date,Open,High,Low,Close,Adj Close,Volume
0,2016-07-05,41.338913,45.472801,40.49791,40.669456,39.811008,7445687
1,2016-07-06,39.389122,40.669456,38.736401,39.95816,39.114723,8014268
2,2016-07-07,39.849373,40.167362,39.619247,39.949791,39.106529,6556726
3,2016-07-08,40.133892,42.351463,39.774059,42.008369,41.121666,5070983
4,2016-07-11,41.179916,42.870293,40.98745,42.778244,41.875282,7220549
5,2016-07-12,42.677822,42.728031,42.058578,42.317993,41.424751,6635716
6,2016-07-13,42.317993,42.761505,41.698746,42.359833,41.465706,5813317
7,2016-07-14,42.117153,43.29707,41.799164,43.154812,42.2439,4160512
8,2016-07-15,43.330544,43.439331,42.351463,42.870293,41.965393,4409311
9,2016-07-18,42.485355,43.163181,42.26778,42.920502,42.014545,1861213
10,2016-07-19,42.711296,43.146442,42.209206,43.138077,42.227516,2335867
11,2016-07-20,43.380753,43.447701,41.849373,42.125523,41.236347,4005282
12,2016-07-21,42.175732,42.359833,41.832638,42.04184,41.154427,3620731
13,2016-07-22,41.841003,42.083683,41.246861,41.338913,40.466331,2928467
14,2016-07-25,41.188286,41.380753,40.050209,40.98745,40.122295,3638536
15,2016-07-26,40.635983,41.355648,40.401672,41.238495,40.368038,1877823
16,2016-07-27,41.071129,41.422592,40.76569,40.937237,40.073143,1946177
17,2016-07-28,40.78661,41.079498,40.456066,40.711296,39.851974,3493105
18,2016-07-29,40.552299,40.836819,40.175732,40.343098,39.491543,5358500
19,2016-08-01,40.259415,40.594143,39.824268,40.0,39.155685,3562295
20,2016-08-02,39.748955,40.184101,39.481171,39.748955,38.909939,3904424
21,2016-08-03,39.748955,41.405857,39.623432,41.238495,40.368038,5628331
22,2016-08-04,41.49791,41.933056,41.405857,41.866108,40.982407,3640926
23,2016-08-05,42.058578,42.661087,42.058578,42.326359,41.432945,3185751
24,2016-08-08,42.368202,42.569038,41.790794,41.882847,40.998795,2529218
25,2016-08-09,40.778244,42.284519,40.519665,42.225941,41.334637,1288091
26,2016-08-10,42.23431,42.51046,41.924686,42.217571,41.326447,1412968
27,2016-08-11,42.451881,44.108788,42.426777,43.974895,43.046677,2381277
28,2016-08-12,43.514645,44.24268,43.347279,44.108788,43.17775,1538921
29,2016-08-15,44.309624,44.995815,44.23431,44.903767,43.955948,1742191
30,2016-08-16,44.836819,45.146442,44.577408,44.811714,43.865841,1197749
31,2016-08-17,44.912132,44.962341,44.635983,44.694561,43.751152,1233360
32,2016-08-18,44.535564,44.78661,44.292889,44.485355,43.546364,1045267
33,2016-08-19,44.309624,44.309624,43.271969,43.447701,42.530617,1429340
34,2016-08-22,43.447701,43.548119,42.74477,42.895397,41.989979,1292632
35,2016-08-23,42.97908,43.598328,42.794979,43.430962,42.514229,3003752
36,2016-08-24,42.895397,43.330544,42.346443,42.98745,42.136909,827896
37,2016-08-25,42.828453,43.422592,42.661087,43.196651,42.341972,1654956
38,2016-08-26,43.21339,43.799164,43.121338,43.405857,42.547043,1120432
39,2016-08-29,43.330544,44.175732,43.146442,43.857742,42.989979,1248536
40,2016-08-30,43.673641,44.74477,43.673641,44.025105,43.154034,1137760
41,2016-08-31,43.907951,44.200836,43.514645,44.075314,43.203247,1976052
42,2016-09-01,44.317993,44.443516,43.631798,44.04184,43.170437,1146483
43,2016-09-02,44.368202,44.74477,44.192471,44.669456,43.785633,1004756
44,2016-09-06,44.769875,44.811714,43.75732,44.125523,43.252457,1546091
45,2016-09-07,43.874477,44.451881,43.53138,44.301254,43.424713,2083124
46,2016-09-08,44.083683,44.317993,43.740585,43.790794,42.924362,1311871
47,2016-09-09,43.322178,43.523014,42.301254,42.301254,41.464298,2593987
48,2016-09-12,41.857742,43.046024,41.72385,42.853558,42.005665,2225568
49,2016-09-13,42.560669,43.01255,41.815899,41.874477,41.045952,1920485
50,2016-09-14,41.882847,42.259415,41.539749,41.857742,41.029568,1376999
51,2016-09-15,41.824268,42.343098,41.422592,42.251045,41.415077,1685070
52,2016-09-16,41.933056,42.167362,41.355648,42.058578,41.226406,2810521
53,2016-09-19,42.184101,43.016735,42.158997,42.493725,41.652954,1165484
54,2016-09-20,42.493725,42.74477,42.016735,42.050209,41.218212,1279128
55,2016-09-21,42.23431,42.686192,42.025105,42.661087,41.817001,1016706
56,2016-09-22,42.970711,43.506275,42.920502,43.21339,42.358387,1970794
57,2016-09-23,42.928871,43.163181,42.384937,42.577408,41.734982,964604
58,2016-09-26,42.393307,43.087868,42.092049,42.861923,42.01387,1274229
59,2016-09-27,42.761505,43.330544,42.719666,43.188286,42.333775,1429698
60,2016-09-28,43.29707,43.322178,42.970711,43.280334,42.424004,1082312
61,2016-09-29,42.753139,43.188286,42.368202,42.426777,41.587318,1742430
62,2016-09-30,42.778244,42.903767,42.075314,42.594143,41.751377,2333118
63,2016-10-03,42.351463,43.230125,42.351463,43.004185,42.153309,1626037
64,2016-10-04,42.895397,43.054394,42.309624,42.518829,41.677559,1449296
65,2016-10-05,42.694561,42.924686,42.343098,42.627617,41.784187,1056978
